"Localidad","Planta","Areola","X_1","Y_1","X_2","Y_2","Num_esp","long_esp","dist_are","posicion"
"CC022","P05","A09",-0.008,0.115,4.845,2.739,"1",5.51697244872584,0.115277925033373,"sup"
"CC022","P05","A10",-0.031,0.018,5.139,4.233,"1",6.67046662535688,0.0358468966578698,"sup"
"CC023","P01","A01",0.073,0.311,7.012,4.493,"1",8.10178035989621,0.319452656899266,"sup"
"CC023","P01","A01",0.062,-0.339,6.732,-5.115,"2",8.20360140426142,0.344622982402509,"inf"
"CC023","P01","A02",0.186,0.275,6.864,4.962,"1",8.15865509750228,0.331995481896968,"sup"
"CC023","P01","A02",0.093,-0.269,6.479,-6.15,"2",8.68142597733805,0.284622557082182,"inf"
"CC023","P01","A03",0.05,0.322,6.833,3.914,"1",7.67538617920949,0.32585886515484,"sup"
"CC023","P01","A03",0,-0.316,6.533,-6.085,"2",8.71558661250062,0.316,"inf"
"CC023","P01","A04",-0.033,0.331,6.617,6.567,"1",9.11647936431603,0.332640947569598,"sup"
"CC023","P01","A04",0.1,-0.271,7.179,-5.396,"2",8.73944311727012,0.288861558536265,"inf"
"CC023","P01","A05",-0.114,0.15,5.668,6.848,"1",8.84843082133776,0.188403821617291,"sup"
"CC023","P01","A05",-0.114,-0.279,7.328,-5.66,"2",9.18360087329583,0.301391771619598,"inf"
"CC023","P01","A06",-0.007,0.266,7.215,5.43,"1",8.87829826036499,0.266092089322475,"sup"
"CC023","P01","A06",0.077,-0.308,7.509,-6.326,"2",9.56299890201813,0.31747913317256,"inf"
"CC023","P01","A07",-0.089,0.239,4.254,7.078,"1",8.1014548076256,0.255033331154969,"sup"
"CC023","P01","A07",0.051,-0.245,7.068,-3.62,"2",7.78645708907459,0.250251873119863,"inf"
"CC023","P01","A08",0.012,0.328,7.055,5.629,"1",8.81501276232769,0.328219438790575,"sup"
"CC023","P01","A08",-0.012,-0.273,7.215,-2.518,"2",7.56766502958475,0.273263608993221,"inf"
"CC023","P01","A09",-0.03,0.285,4.813,6.847,"1",8.15564178958345,0.286574597618142,"sup"
"CC023","P01","A09",0.126,-0.4,8.286,-3.908,"2",8.88209795037186,0.419375726526941,"inf"
"CC023","P01","A10",-0.015,0.284,5.001,8.26,"1",9.42214582778254,0.28439585088394,"sup"
"CC023","P01","A10",0.107,-0.314,8.621,-4.993,"2",9.71500061760163,0.331730312151302,"inf"
"CC023","P02","A01",-0.076,0.288,5.725,7.739,"1",9.44293397202374,0.297859027058103,"sup"
"CC023","P02","A01",0,-0.318,7.572,-5.331,"2",9.08104360742751,0.318,"inf"
"CC023","P02","A02",0.103,0.242,6.87,6.584,"1",9.27433302184044,0.263007604452799,"sup"
"CC023","P02","A02",0,-0.272,7.722,-5.997,"2",9.61274721398623,0.272,"inf"
"CC023","P02","A03",0.094,0.358,6.76,5.256,"1",8.27199854932289,0.370135110466435,"sup"
"CC023","P02","A03",0.067,-0.25,6.72,-5.769,"2",8.64417549567337,0.258822332884935,"inf"
"CC023","P02","A04",-0.053,0.243,6.307,6.064,"1",8.62169594685408,0.248712685643495,"sup"
"CC023","P02","A04",0.013,-0.269,7.49,-3.909,"2",8.31595628896641,0.269313943196412,"inf"
"CC023","P02","A05",-0.095,0.128,6.682,6.948,"1",9.61457898194196,0.159402007515589,"sup"
"CC023","P02","A05",-0.153,-0.413,8.741,-5.802,"2",10.3992575215734,0.440429335989328,"inf"
"CC023","P02","A06",0.008,0.383,7.024,7.093,"1",9.70815924879686,0.383083541802568,"sup"
"CC023","P02","A06",0.008,-0.291,8.357,-4.734,"2",9.45759218828979,0.291109944866197,"inf"
"CC023","P02","A07",-0.011,0.297,7.649,6.012,"1",9.55703013493209,0.297203633894339,"sup"
"CC023","P02","A07",-0.011,-0.416,8.198,-5.27,"2",9.53671835591258,0.416145407279715,"inf"
"CC023","P02","A08",-0.126,0.275,5.191,7.395,"1",8.88621904974213,0.30249132218958,"sup"
"CC023","P02","A08",-0.046,-0.375,8.704,-3.888,"2",9.42887421699961,0.377810799210398,"inf"
"CC023","P02","A09",-0.12,0.221,4.709,7.395,"1",8.64786199011062,0.251477633200251,"sup"
"CC023","P02","A09",0.006,-0.271,7.723,-3.814,"2",8.49146265374818,0.271066412526525,"inf"
"CC023","P02","A10",-0.145,0.318,6.999,5.759,"1",8.98004548986251,0.349498211726469,"sup"
"CC023","P02","A10",-0.096,-0.398,6.801,-4.642,"2",8.0981568890705,0.409414215678938,"inf"
"CC023","P03","A01",0.026,0.224,5.874,3.127,"1",6.5288982991007,0.225503880232691,"sup"
"CC023","P03","A01",0.057,-0.224,6.311,-3.99,"2",7.30036108696001,0.231138486626524,"inf"
"CC023","P03","A02",-0.02,0.181,6.024,2.195,"1",6.37072460556882,0.182101619981811,"sup"
"CC023","P03","A02",-0.071,-0.165,5.617,-3.289,"2",6.4894314080665,0.179627392120467,"inf"
"CC023","P03","A03",0.01,0.264,5.435,2.817,"1",5.99570129342682,0.26418932605236,"sup"
"CC023","P03","A03",0.02,-0.214,6.342,-2.747,"2",6.81056333940152,0.214932547558531,"inf"
"CC023","P03","A04",0.021,0.255,5.937,3.583,"1",6.78783028662326,0.255863244722645,"sup"
"CC023","P03","A04",-0.043,-0.142,6.667,-3.32,"2",7.42453931230753,0.148367786261034,"inf"
"CC023","P03","A05",0.034,0.292,5.327,2.685,"1",5.80881209887185,0.293972787856291,"sup"
"CC023","P03","A05",-0.015,-0.126,5.482,-3.541,"2",6.4714166918844,0.12688971589534,"inf"
"CC023","P03","A06",0.097,0.239,5.744,2.677,"1",6.15080913376443,0.257934100110862,"sup"
"CC023","P03","A06",0.06,-0.206,6.133,-2.181,"2",6.38607500738912,0.214560014914243,"inf"
"CC023","P03","A07",-0.037,0.24,5.947,3.232,"1",6.69031538867937,0.242835335155327,"sup"
"CC023","P03","A07",-0.065,-0.198,6.898,-2.5,"2",7.33366027301511,0.208396257164086,"inf"
"CC023","P03","A08",0.039,0.188,5.167,3.342,"1",6.02030730112675,0.192002604149006,"sup"
"CC023","P03","A08",-0.004,-0.158,6.216,-1.943,"2",6.47106057767967,0.158050624801043,"inf"
"CC023","P03","A09",-0.068,0.232,6.153,3.979,"1",7.26228958387092,0.241760211780185,"sup"
"CC023","P03","A09",-0.048,-0.202,6.476,-2.585,"2",6.945593207207,0.207624661348309,"inf"
"CC023","P03","A10",0.033,0.176,5.634,3.059,"1",6.29943568901215,0.179067026557097,"sup"
"CC023","P03","A10",0.025,-0.176,5.516,-2.909,"2",6.1335446521567,0.177766701043812,"inf"
"CC023","P04","A01",-0.092,0.27,6.796,5.149,"1",8.44092323149547,0.285243755409299,"sup"
"CC023","P04","A01",-0.092,-0.318,6.427,-4.951,"2",7.99762777328378,0.331040782986024,"inf"
"CC023","P04","A02",0.175,0.088,5.905,6.492,"1",8.5932599169349,0.195880065346119,"sup"
"CC023","P04","A02",0.013,-0.317,7.429,-4.577,"2",8.55246490784967,0.317266449534142,"inf"
"CC023","P04","A03",0,0.256,5.783,5.866,"1",8.05699627652887,0.256,"sup"
"CC023","P04","A03",-0.074,-0.262,6.597,-3.567,"2",7.44481470555178,0.27224988521577,"inf"
"CC023","P04","A04",0.1,0.312,6.617,3.712,"1",7.35059786684049,0.327633942075604,"sup"
"CC023","P04","A04",-0.053,-0.218,6.394,-4.017,"2",7.48306153923646,0.224350172721128,"inf"
"CC023","P04","A05",0.044,0.276,5.544,3.474,"1",6.36216975567298,0.279485241113015,"sup"
"CC023","P04","A05",-0.008,-0.151,4.93,-3.797,"2",6.1381723664296,0.151211772028503,"inf"
"CC023","P04","A06",0.035,0.327,5.895,3.338,"1",6.58830182975856,0.328867754576213,"sup"
"CC023","P04","A06",0.045,-0.136,6.348,-2.925,"2",6.89248358721296,0.143251527042472,"inf"
"CC023","P04","A07",0.003,0.324,7.377,4.562,"1",8.50508788902266,0.324013888591215,"sup"
"CC023","P04","A07",-0.075,-0.194,6.017,-5.625,"2",8.16138621803919,0.207992788336519,"inf"
"CC023","P04","A08",-0.006,0.298,5.378,6.055,"1",7.88229059347599,0.298060396564186,"sup"
"CC023","P04","A08",-0.102,-0.28,7.739,-3.123,"2",8.34049938552842,0.298,"inf"
"CC023","P04","A09",-0.059,0.308,6.398,5.533,"1",8.30623103459084,0.313600063775504,"sup"
"CC023","P04","A09",-0.045,-0.182,5.403,-6.713,"2",8.5049788359525,0.187480665669823,"inf"
"CC023","P04","A10",0.038,0.283,4.343,6.978,"1",7.95965137427513,0.285539839602112,"sup"
"CC023","P04","A10",-0.038,-0.237,7.438,-4.374,"2",8.54431653205802,0.240027081805366,"inf"
"CC023","P06","A01",0.027,0.25,4.959,4.897,"1",6.77637314497955,0.251453773087619,"sup"
"CC023","P06","A01",0.11,-0.25,6.091,-2.704,"2",6.46486480910467,0.273130005674953,"inf"
"CC023","P06","A02",0.053,0.384,5.743,3.886,"1",6.68132501828791,0.387640297182839,"sup"
"CC023","P06","A02",-0.085,-0.278,5.754,-3.939,"2",6.89179526683723,0.290704317133406,"inf"
"CC023","P06","A03",0.047,0.274,4.77,4.231,"1",6.16154022952054,0.278001798555333,"sup"
"CC023","P06","A03",-0.119,-0.274,5.371,-3.807,"2",6.52856714754471,0.298725626620817,"inf"
"CC023","P06","A04",0.08,0.172,3.598,5.749,"1",6.59387996554381,0.18969449122207,"sup"
"CC023","P06","A04",0.006,-0.294,6.49,-4.4,"2",7.67473074446264,0.294061218116228,"inf"
"CC023","P06","A05",0.078,0.342,5.621,3.281,"1",6.27395967471899,0.350781983573843,"sup"
"CC023","P06","A05",0.033,-0.303,5.643,-2.952,"2",6.20397461310086,0.30479173217133,"inf"
"CC023","P06","A06",-0.065,0.209,4.927,3.755,"1",6.12324913750862,0.218874393203042,"sup"
"CC023","P06","A06",-0.088,-0.243,5.288,-3.766,"2",6.42751157136259,0.258443417405048,"inf"
"CC023","P06","A07",-0.037,0.281,4.09,4.627,"1",5.99331669445225,0.283425475213503,"sup"
"CC023","P06","A07",-0.037,-0.183,5.824,-3.956,"2",6.9704268162,0.186702972659784,"inf"
"CC023","P06","A08",-0.028,0.292,3.623,4.24,"1",5.37740690295983,0.293339393876786,"sup"
"CC023","P06","A08",-0.049,-0.2,5.417,-3.666,"2",6.4722725529755,0.205915031020079,"inf"
"CC023","P06","A09",-0.05,0.267,5.316,2.965,"1",6.00609357236465,0.27164130760987,"sup"
"CC023","P06","A09",-0.081,-0.204,5.703,-3.551,"2",6.68259418190271,0.219492596686084,"inf"
"CC023","P06","A10",0.017,0.157,4.38,4.531,"1",6.17799684363791,0.157917700084569,"sup"
"CC023","P06","A10",-0.04,-0.151,5.865,-4.469,"2",7.31533656095193,0.156208194407336,"inf"
"CC025","P01","A01",0.012,0.256,5.857,2.229,"1",6.16901564270995,0.256281095674262,"sup"
"CC025","P01","A01",-0.05,-0.256,5.12,-4.214,"2",6.51111849070496,0.260837113923613,"inf"
"CC025","P01","A02",-0.044,0.21,5.657,2.19,"1",6.03504772143518,0.214560014914243,"sup"
"CC025","P01","A02",-0.044,-0.191,4.542,-4.301,"2",6.15820558279764,0.196002551003807,"inf"
"CC025","P01","A03",-0.123,0.229,5.149,2.63,"1",5.7929944760892,0.259942301290113,"sup"
"CC025","P01","A03",-0.067,-0.229,5.406,-3.647,"2",6.45263147870696,0.238600083822282,"inf"
"CC025","P01","A04",-0.02,0.246,5.634,2.239,"1",5.9949783152235,0.246811669092043,"sup"
"CC025","P01","A04",-0.132,-0.168,5.231,-4.411,"2",6.83848067921523,0.213653925777178,"inf"
"CC025","P01","A05",-0.063,0.219,5.511,1.777,"1",5.78764546253483,0.227881548177995,"sup"
"CC025","P01","A05",-0.098,-0.196,4.738,-4.224,"2",6.29378105752019,0.219134661794979,"inf"
"CC025","P01","A06",-0.045,0.207,5.828,2.496,"1",6.30330468881205,0.211834841326917,"sup"
"CC025","P01","A06",-0.067,-0.162,5.248,-3.835,"2",6.46066204037945,0.17530829986056,"inf"
"CC025","P01","A07",-0.045,0.167,5.988,2.602,"1",6.50586765927497,0.172956641965552,"sup"
"CC025","P01","A07",-0.021,-0.245,5.746,-4.377,"2",7.09448468882695,0.245898352983504,"inf"
"CC025","P01","A08",-0.098,0.216,6.287,2.263,"1",6.70510507001941,0.237191905426808,"sup"
"CC025","P01","A08",-0.109,-0.198,5.263,-4.202,"2",6.70002985067977,0.22601991062736,"inf"
"CC025","P01","A09",-0.047,0.269,5.583,2.575,"1",6.08395726480718,0.27307508125056,"sup"
"CC025","P01","A09",-0.047,-0.152,5.232,-3.944,"2",6.49977730387742,0.159100597107616,"inf"
"CC025","P01","A10",-0.099,0.046,6.448,2.023,"1",6.83898662083792,0.109165012710117,"sup"
"CC025","P01","A10",-0.099,-0.287,5.657,-5.068,"2",7.48261297943439,0.303595125125553,"inf"
"CC025","P02","A01",-0.124,0.349,6.146,7.116,"1",9.22524736795713,0.370374135166051,"sup"
"CC025","P02","A01",-0.06,-0.357,8.326,-4.542,"2",9.37225805235857,0.362006906011474,"inf"
"CC025","P02","A02",0,0.308,7.162,6.189,"1",9.26716812192376,0.308,"sup"
"CC025","P02","A02",-0.016,-0.333,8.558,-5.507,"2",10.014177549854,0.333384162791216,"inf"
"CC025","P02","A03",-0.09,0.353,6.964,5.307,"1",8.61980463815741,0.364292464923446,"sup"
"CC025","P02","A03",-0.059,-0.306,7.043,-6.216,"2",9.23939954758966,0.311636005621943,"inf"
"CC025","P02","A04",-0.045,0.339,5.959,6.425,"1",8.54911761528639,0.341973683197991,"sup"
"CC025","P02","A04",-0.029,-0.364,7.922,-4.388,"2",8.91128368979464,0.365153392425704,"inf"
"CC025","P02","A05",0.004,0.338,7.557,5.862,"1",9.35747749129006,0.338023667810406,"sup"
"CC025","P02","A05",-0.044,-0.274,7.75,-6.409,"2",9.91890422375375,0.277510360166968,"inf"
"CC025","P02","A06",-0.066,0.32,6.647,5.547,"1",8.50799024447019,0.32673536692559,"sup"
"CC025","P02","A06",-0.022,-0.277,6.851,-5.344,"2",8.53888856936311,0.277872272816127,"inf"
"CC025","P02","A07",-0.038,0.369,6.69,6.008,"1",8.77862774014253,0.37095147930693,"sup"
"CC025","P02","A07",-0.01,-0.265,6.718,-5.091,"2",8.27987077193841,0.265188612123522,"inf"
"CC025","P02","A08",-0.019,0.318,6.684,5.309,"1",8.35705031694796,0.318567104390896,"sup"
"CC025","P02","A08",-0.032,-0.305,7.773,-4.246,"2",8.7435408159395,0.306674094112952,"inf"
"CC025","P02","A09",0.033,0.317,6.958,4.906,"1",8.30749938308755,0.318713037072537,"sup"
"CC025","P02","A09",-0.033,-0.284,7.078,-5.513,"2",8.82659402034556,0.285910825258506,"inf"
"CC025","P02","A10",-0.091,0.256,6.404,6.023,"1",8.68581107323893,0.271692841274848,"sup"
"CC025","P02","A10",-0.01,-0.35,8.613,-3.692,"2",9.24797777895254,0.350142828000232,"inf"
"CC025","P03","A01",-0.015,0.139,6.03,2.174,"1",6.37834226112083,0.139807009838563,"sup"
"CC025","P03","A01",-0.046,-0.247,6.647,-4.287,"2",7.81779054464879,0.251246890528022,"inf"
"CC025","P03","A02",0.021,0.205,7.102,2.344,"1",7.39701845340405,0.206072802669348,"sup"
"CC025","P03","A02",-0.021,-0.163,7.216,-4.227,"2",8.30001596384007,0.164347193465541,"inf"
"CC025","P03","A03",-0.009,0.148,6.992,2.951,"1",7.5412737650877,0.148273396130257,"sup"
"CC025","P03","A03",-0.047,-0.229,8.111,-3.862,"2",8.93037809949836,0.233773394551219,"inf"
"CC025","P03","A04",-0.035,0.184,7.121,2.223,"1",7.44082367752388,0.187299225839297,"sup"
"CC025","P03","A04",-0.012,-0.225,8.082,-4.372,"2",9.09452830002744,0.225319772767505,"inf"
"CC025","P03","A05",-0.102,0.261,7.396,2.388,"1",7.79385225674698,0.280223125384041,"sup"
"CC025","P03","A05",-0.078,-0.171,8.49,-4.593,"2",9.64182078240412,0.187949461292125,"inf"
"CC025","P03","A06",0.016,0.197,7.385,1.967,"1",7.57859228353129,0.197648678214654,"sup"
"CC025","P03","A06",-0.005,-0.176,8.355,-3.812,"2",9.116473879741,0.17607100840286,"inf"
"CC025","P03","A07",-0.04,0.179,6.191,2.787,"1",6.75477793861501,0.183414830370938,"sup"
"CC025","P03","A07",0.04,-0.239,7.356,-3.285,"2",7.9247695234625,0.242324163054368,"inf"
"CC025","P03","A08",0.023,0.161,6.962,3.008,"1",7.50034199220276,0.162634559672906,"sup"
"CC025","P03","A08",0.034,-0.192,8.826,-1.952,"2",8.96642983578191,0.194987179065702,"inf"
"CC025","P03","A09",-0.019,0.244,6.546,3.578,"1",7.36306872166762,0.24473863609982,"sup"
"CC025","P03","A09",-0.037,-0.187,8.551,-1.761,"2",8.73104919239378,0.19062528688503,"inf"
"CC025","P03","A10",0.031,0.148,7.389,2.972,"1",7.88131587997842,0.151211772028503,"sup"
"CC025","P03","A10",0.006,-0.217,6.924,-4.448,"2",8.10925921400963,0.217082933460924,"inf"
"CC025","P04","A01",-0.038,0.161,4.561,3.357,"1",5.60046578420045,0.16542369842317,"sup"
"CC025","P04","A01",-0.049,-0.218,5.514,-2.502,"2",6.01361995806187,0.223439029715043,"inf"
"CC025","P04","A02",-0.06,0.141,5.82,3.01,"1",6.5425958915403,0.153235113469466,"sup"
"CC025","P04","A02",-0.038,-0.173,5.929,-3.703,"2",6.93296394048029,0.177124250174842,"inf"
"CC025","P04","A03",0.05,0.294,5.988,4.212,"1",7.11411048550696,0.298221394269425,"sup"
"CC025","P04","A03",0.015,-0.264,6.581,-3.993,"2",7.5510129784023,0.264425792993044,"inf"
"CC025","P04","A04",-0.05,0.294,5.875,3.078,"1",6.54647088132224,0.298221394269425,"sup"
"CC025","P04","A04",-0.008,-0.21,6.19,-4.412,"2",7.48812446477755,0.210152325706855,"inf"
"CC025","P04","A05",-0.017,0.264,6.26,2.775,"1",6.7606101795622,0.264546782252213,"sup"
"CC025","P04","A05",-0.017,-0.166,6.283,-4.234,"2",7.49924156165142,0.166868211472407,"inf"
"CC025","P04","A06",0.035,0.36,6.048,2.623,"1",6.42474419724241,0.361697387328136,"sup"
"CC025","P04","A06",-0.035,-0.174,6.408,-3.599,"2",7.29677147785238,0.177485210651479,"inf"
"CC025","P04","A07",-0.081,0.225,6.126,3.296,"1",6.92516353597516,0.239135944600556,"sup"
"CC025","P04","A07",-0.102,-0.258,6.652,-4.048,"2",7.74471535952097,0.277431072520725,"inf"
"CC025","P04","A08",-0.022,0.206,5.837,3.223,"1",6.5901570542742,0.207171426601257,"sup"
"CC025","P04","A08",-0.022,-0.189,6.397,-3.251,"2",7.11191992362119,0.190276115158997,"inf"
"CC025","P04","A09",-0.057,0.202,5.556,2.971,"1",6.25884414249149,0.209888065406302,"sup"
"CC025","P04","A09",-0.082,-0.228,5.758,-4.185,"2",7.05432129974245,0.242297337996108,"inf"
"CC025","P04","A10",0.036,0.237,6.009,4.168,"1",7.15048879448112,0.239718585011676,"sup"
"CC025","P04","A10",0.047,-0.237,6.697,-4.014,"2",7.64775973733485,0.241615396860382,"inf"
"CC025","P05","A01",-0.03,0.199,4.901,2.646,"1",5.50477701637405,0.20124860247962,"sup"
"CC025","P05","A01",-0.018,-0.288,5.257,-3.27,"2",6.0595337279365,0.288561951753865,"inf"
"CC025","P05","A02",-0.035,0.357,6.798,2.46,"1",7.14930052522623,0.358711583308931,"sup"
"CC025","P05","A02",-0.061,-0.255,7.295,-3.786,"2",8.15957701109561,0.262194584230872,"inf"
"CC025","P05","A03",0.062,0.284,6.27,2.53,"1",6.60180126935066,0.290688837074973,"sup"
"CC025","P05","A03",0,-0.259,6.936,-3.789,"2",7.78260856011659,0.259,"inf"
"CC025","P05","A04",0.049,0.314,6.111,1.846,"1",6.25258890380617,0.317800251730548,"sup"
"CC025","P05","A04",-0.078,-0.186,6.505,-3.541,"2",7.38863410922479,0.201692835767659,"inf"
"CC025","P05","A05",-0.021,0.301,6.113,2.013,"1",6.36842994779718,0.301731668871532,"sup"
"CC025","P05","A05",-0.009,-0.229,5.872,-3.459,"2",6.70962450514185,0.229176787655295,"inf"
"CC025","P05","A06",-0.013,0.256,6.376,1.69,"1",6.54795212261055,0.256329865602898,"sup"
"CC025","P05","A06",0.013,-0.32,6.977,-3.943,"2",7.85005891697636,0.320263953638245,"inf"
"CC025","P05","A07",0.012,0.235,5.883,1.89,"1",6.09980868552449,0.235306183514161,"sup"
"CC025","P05","A07",-0.023,-0.164,5.601,-3.253,"2",6.41648634378661,0.165604951616792,"inf"
"CC025","P05","A08",0.016,0.274,6.018,1.849,"1",6.20520982723389,0.274466755728267,"sup"
"CC025","P05","A08",-0.016,-0.205,5.954,-2.642,"2",6.44824542026744,0.20562344224334,"inf"
"CC025","P05","A09",0.078,0.285,6.09,2.748,"1",6.49696182842411,0.29548096385385,"sup"
"CC025","P05","A09",0.013,-0.21,6.381,-1.554,"2",6.5082839520107,0.210401996188249,"inf"
"CC025","P05","A10",0.114,0.18,6.209,1.496,"1",6.23545355206821,0.213063370854776,"sup"
"CC025","P05","A10",0.033,-0.246,6.685,-2.372,"2",6.98347907564704,0.248203545502477,"inf"
"CC027","P01","A01",-0.046,0.197,5.746,2.595,"1",6.26878520927301,0.202299283241439,"sup"
"CC027","P01","A01",-0.022,-0.258,5.893,-2.73,"2",6.4107728863219,0.258936285599373,"inf"
"CC027","P01","A02",-0.012,0.246,6.18,2.82,"1",6.7056945948947,0.246292509021285,"sup"
"CC027","P01","A02",-0.036,-0.174,5.098,-3.529,"2",6.13302380559541,0.17768511473953,"inf"
"CC027","P01","A03",0.012,0.228,5.645,2.173,"1",5.95933838609623,0.228315571085285,"sup"
"CC027","P01","A03",-0.035,-0.228,5.598,-2.84,"2",6.20912497861011,0.23067076104266,"inf"
"CC027","P01","A04",0.07,0.209,5.824,2.406,"1",6.15916593379331,0.220410979762806,"sup"
"CC027","P01","A04",0.012,-0.279,5.44,-2.511,"2",5.86898696539701,0.279257945276406,"inf"
"CC027","P01","A05",-0.106,0.24,6.017,2.676,"1",6.58978186285403,0.262366156354054,"sup"
"CC027","P01","A05",-0.106,-0.196,5.537,-2.497,"2",6.09409960535599,0.222827287377466,"inf"
"CC027","P01","A06",0.011,0.185,5.801,3.119,"1",6.49095185623804,0.185326738491778,"sup"
"CC027","P01","A06",-0.011,-0.229,6.248,-1.974,"2",6.49770005463472,0.229264039919042,"inf"
"CC027","P01","A07",0.097,0.328,6.201,3.386,"1",6.82716485812376,0.34204239503313,"sup"
"CC027","P01","A07",0.04,-0.14,6.27,-2.958,"2",6.83769142328023,0.14560219778561,"inf"
"CC027","P01","A08",-0.026,0.199,5.674,3.197,"1",6.44034191638922,0.200691305242654,"sup"
"CC027","P01","A08",0.016,-0.236,5.918,-2.186,"2",6.21579471990509,0.23654175107156,"inf"
"CC027","P01","A09",0.073,0.121,4.521,3.509,"1",5.59135475533435,0.141315250415516,"sup"
"CC027","P01","A09",0,-0.215,5.811,-2.197,"2",6.13971049806096,0.215,"inf"
"CC027","P01","A10",0.025,0.143,5.956,2.565,"1",6.40646899625683,0.145168867185771,"sup"
"CC027","P01","A10",-0.019,-0.208,5.704,-2.861,"2",6.30802171841537,0.208865985742054,"inf"
"CC027","P02","A01",-0.123,0.137,3.282,4.42,"1",5.47157326552428,0.184114095060644,"sup"
"CC027","P02","A01",-0.209,-0.249,5.445,-2.369,"2",6.03838687067995,0.325087680480205,"inf"
"CC027","P02","A02",-0.056,0.177,3.973,3.6,"1",5.28675420272212,0.185647515469505,"sup"
"CC027","P02","A02",-0.116,-0.187,4.448,-2.943,"2",5.33156937495893,0.220056810846654,"inf"
"CC027","P02","A03",0.066,0.19,4.102,3.194,"1",5.03123364593615,0.201136769388394,"sup"
"CC027","P02","A03",0.046,-0.175,4.659,-3.392,"2",5.62395394717987,0.180944742946569,"inf"
"CC027","P02","A04",0.099,0.275,4.379,2.821,"1",4.98001164657273,0.292277265622901,"sup"
"CC027","P02","A04",0.026,-0.317,4.795,-1.678,"2",4.95940339153814,0.31806445887587,"inf"
"CC027","P02","A05",-0.031,0.218,4.931,2.388,"1",5.41574962493651,0.22019309707618,"sup"
"CC027","P02","A05",0.062,-0.239,5.107,-1.92,"2",5.31768615094949,0.246910915109073,"inf"
"CC027","P02","A06",0.08,0.25,3.883,2.5,"1",4.41874518387291,0.262488094968134,"sup"
"CC027","P02","A06",0.063,-0.103,4.118,-1.505,"2",4.29052782300733,0.120739388767709,"inf"
"CC027","P02","A07",-0.048,0.262,4.809,2.55,"1",5.36892847782497,0.266360657755608,"sup"
"CC027","P02","A07",0.119,-0.301,5.108,-1.885,"2",5.23442231769658,0.323669584607513,"inf"
"CC027","P02","A08",-0.046,0.247,4.419,2.799,"1",5.142852224204,0.251246890528022,"sup"
"CC027","P02","A08",-0.077,-0.226,4.481,-1.934,"2",4.86750737030772,0.238757198844349,"inf"
"CC027","P02","A09",-0.091,0.272,4.94,3.065,"1",5.75428622854303,0.286818758103441,"sup"
"CC027","P02","A09",-0.131,-0.222,5.011,-1.583,"2",5.31906805747022,0.257769276679747,"inf"
